Unnamed: 0,id,number,name,japanese_name,type1,type2,joined,favorite,classification,weight_kg,weight_lbs,height_m,height_ft,md_ability,md_evolution_chain,md_body_size,md_friend_area,md_get_rate,md_location,rg_browser_no,rg_location,rg_pkmn_assist,rg_type_group,rg_field_ability,tz_get_rate,tz_location,evo1,evo1how,evo2,evo2how,evo3,md_base_exp,md_base_stats,md_gummies,md_levelup_stats,md_recruit_min_level,md_location_big,md_quotes
188,id_189,#189,Jumpluff,Wataccoワタッコ,grass,flying,False,False,Cottonweed Pokémon,3.0 kg,6.6 lbs,0.8 m,2'07,Chlorophyll,187 --> Lv. 18 --> 188 --> Lv. 27 --> 189,*,Beau Plains,-,Evolve Skiploom,R---,Jumpluff is not in Pokémon Ranger,-,-,-,Rare,Endless Level 3 Endless Level 14 Forever Level 52 Mr. Who's Den,Hoppip,Lv. 18,Skiploom,Lv. 27,Jumpluff,33,8/3/8/3,"Grass (9), Sky (11)","[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 28, 8, 3, 8, 3, 0], [10, 46, 22, 13, 22, 13, 3070], [20, 56, 32, 18, 32, 18, 32410], [30, 61, 37, 24, 37, 24, 112410], [40, 100, 48, 36, 48, 36, 292410], [50, 110, 53, 41, 53, 41, 592410], [60, 120, 59, 46, 58, 45, 892410], [70, 130, 69, 46, 68, 45, 1192410], [80, 140, 79, 46, 78, 45, 1492410], [90, 150, 89, 46, 88, 45, 1792410], [100, 160, 99, 46, 98, 45, 2092410]]",[-/-],Evolves From: Skiploom at L27---,Normal:   It's simply sublime to ride the winds on journeys to wherever!---50% HP:   Oh? I see my HP's gone down to half already.---25% HP:   I'm run-down... I haven't the strength to ride the winds...---Lvl Up:   Leveled up! I'll ride the winds higher!---
189,id_190,#190,Aipom,Eipamエイパム,normal,,False,False,Long Tail Pokémon,11.5 kg,25.4 lbs,0.8 m,2'07,Run Away & PickUp,No Evolution,*,Energetic Forest,7.2 %,"Uproar Forest 1F-6F, (Blue Only)",R---,Aipom is not in Pokémon Ranger,-,-,-,Normal,Endless Level 3 Trozei Battle Forever Level 3 Mr. Who's Den,No Evolution,,,,,40,16/15/16/15,White (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 41, 16, 15, 16, 15, 0], [10, 50, 23, 20, 23, 20, 4360], [20, 60, 33, 25, 33, 25, 20000], [30, 70, 43, 29, 43, 29, 80000], [40, 80, 52, 35, 53, 36, 320000], [50, 85, 58, 41, 58, 41, 620000], [60, 90, 67, 50, 68, 45, 920000], [70, 100, 68, 50, 77, 45, 1220000], [80, 110, 77, 50, 78, 45, 1520000], [90, 120, 78, 50, 88, 45, 1820000], [100, 130, 88, 50, 98, 45, 2120000]]",[L 1/L 1],"Recruit at:   L15 in Uproar Forest (Floors  1- 6)---This Pokemon is a Blue Rescue Team exclusive, and cannot be found in---Red Rescue Team until a quest containing this Pokemon has been---transferred and completed.---","Normal:   This tail here? It works like another hand!---50% HP:   Oi! I should tell you, my HP's gone down by about half.---25% HP:   I'm all out of good news. My tail's lost its grip...---Lvl Up:   Yes! I got my level up! I'm so proud of my tail!---"
190,id_191,#191,Sunkern,Himanutsヒマナッツ,grass,,False,False,Seed Pokémon,1.8 kg,4.0 lbs,0.3 m,1'00,Chlorophyll,191 --> Sun Stone --> 192,*,Jungle,5.2 %,Wish Cave 1F-3F,R---,Sunkern is not in Pokémon Ranger,-,-,-,Normal,Secret Storage 1 Secret Storage 11 Endless Level 5 Mr. Who's Den,Sunkern,Sun Stone,Sunflora,,,16,5/4/5/4,Grass (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 12, 5, 4, 5, 4, 0], [10, 21, 12, 9, 12, 9, 5000], [20, 31, 22, 14, 22, 14, 20000], [30, 41, 32, 18, 32, 18, 190000], [40, 51, 41, 24, 42, 25, 490000], [50, 56, 46, 29, 47, 30, 790000], [60, 61, 51, 34, 52, 34, 1090000], [70, 71, 52, 34, 61, 34, 1390000], [80, 81, 61, 34, 62, 34, 1690000], [90, 91, 62, 34, 72, 34, 2290000], [100, 101, 72, 34, 82, 34, 2890000]]",[L 1/L 1],Recruit at:   L 1 in Wish Cave (Floors  1- 3)---This Pokemon is only fought in Lv1 Dungeons.---,Normal:   It doesn't take much for me to grow. Just a little water'll do---me fine!---50% HP:   I only have half my HP left.---25% HP:   I'm dehydrated... My HP's down too low...---Lvl Up:   Wow! My level went up! I want to celebrate!---
191,id_192,#192,Sunflora,Kimawariキマワリ,grass,,False,False,Sun Pokémon,8.5 kg,18.7 lbs,0.8 m,2'07,Chlorophyll,191 --> Sun Stone --> 192,*,Jungle,-,Evolve Sunkern,R---,Sunflora is not in Pokémon Ranger,-,-,-,Rare,Endless Level 54 Endless Level 58 Forever Level 4 Mr. Who's Den,Sunkern,Sun Stone,Sunflora,,,70,16/8/16/8,Grass (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 28, 16, 8, 16, 8, 0], [10, 37, 23, 13, 23, 13, 5000], [20, 47, 33, 18, 33, 18, 20000], [30, 57, 43, 22, 43, 22, 190000], [40, 67, 52, 28, 53, 29, 490000], [50, 72, 57, 33, 58, 34, 790000], [60, 77, 62, 38, 63, 38, 1090000], [70, 87, 63, 38, 73, 38, 1390000], [80, 97, 73, 38, 83, 38, 1690000], [90, 107, 83, 38, 93, 38, 1990000], [100, 117, 93, 38, 103, 38, 2290000]]",[-/-],Evolves From: Sunkern using Sun Stone---,Normal:   The sun is my source of energy.---50% HP:   Huh? My HP's down half-way already? Better beware.---25% HP:   I'm wilting... Sunlight's energy isn't getting through...---Lvl Up:   Awesome! There's my level! The sunlight's brilliant!---
192,id_193,#193,Yanma,Yanyanmaヤンヤンマ,bug,flying,False,False,Clear Wing Pokémon,38.0 kg,83.8 lbs,1.2 m,3'11,Speed Boost & Compoundeyes,No Evolution,*,Mist-Rise Forest,7.4 %,"Silent Chasm 1F-8F, Pitfall Valley 9F-15F, Remains Island B9-B15",R---,Yanma is not in Pokémon Ranger,-,-,-,Normal,Endless Level 18 Endless Level 38 Forever Level 18 Mr. Who's Den,No Evolution,,,,,55,19/5/17/7,"Green (9), Sky (11)","[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 22, 19, 5, 17, 7, 0], [10, 40, 27, 15, 27, 15, 770], [20, 74, 47, 33, 47, 32, 56410], [30, 101, 57, 43, 58, 42, 159010], [40, 121, 67, 53, 68, 52, 365010], [50, 141, 77, 63, 78, 62, 665010], [60, 160, 87, 71, 87, 72, 965010], [70, 170, 88, 71, 96, 72, 1265010], [80, 180, 97, 71, 97, 72, 1565010], [90, 190, 98, 71, 107, 72, 1865010], [100, 200, 108, 71, 117, 72, 2165010]]",[L 1/L 1],Recruit at:   L10 in Silent Chasm (Floors  1- 8)---L25 in Pitfall Valley (Floors  9-15)---,"Normal:   Front, sides, and to the back--there's nothing my eyes don't see.---50% HP:   Urf... My health is reduced to half.---25% HP:   I'm crashing down... My wings are barely moving...---Lvl Up:   There! My level's gone up!---"
193,id_194,#194,Wooper,Upahウパー,water,ground,False,False,Water Fish Pokémon,8.5 kg,18.7 lbs,0.4 m,1'04,Damp & Water Absorb,194 --> Lv. 20 --> 195,*,Peanut Swamp,11.9 %,"Sinister Woods 8F-10F, Waterfall Pond 3F-6F",R---,Wooper is not in Pokémon Ranger,-,-,-,Normal,SOL Laboratory 1 Endless Level 11 Trozei Battle Mr. Who's Den,Wooper,Lv. 20,Quagsire,,,24,9/8/9/8,"Blue (11), Brown (10)","[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 34, 9, 8, 9, 8, 0], [10, 44, 21, 14, 19, 14, 2150], [20, 64, 38, 31, 39, 34, 35000], [30, 84, 44, 34, 45, 38, 210000], [40, 92, 49, 37, 49, 41, 510000], [50, 97, 54, 41, 52, 44, 810000], [60, 102, 59, 44, 56, 47, 1110000], [70, 112, 60, 44, 65, 47, 1710000], [80, 122, 69, 44, 66, 47, 2310000], [90, 132, 70, 44, 76, 47, 2910000], [100, 142, 80, 44, 86, 47, 3510000]]",[L 1/L 1],Recruit at:   L10 in Sinister Woods (Floors  8-10)---L32 in Waterfall Pond (Floors  3- 6)---,"Normal:   I might be damp, but I have a cheerful character!---50% HP:   What's going on? My health is halfway down already?---25% HP:   I'm ready to flop... My body's drying out...---Lvl Up:   Whoopee! Level up for me!---"
194,id_195,#195,Quagsire,Nuohヌオー,water,ground,False,False,Water Fish Pokémon,75.0 kg,165.3 lbs,1.4 m,4'07,Damp & Water Absorb,194 --> Lv. 20 --> 195,*,Peanut Swamp,-,Evolve Wooper,R---,Quagsire is not in Pokémon Ranger,-,-,-,Rare,Endless Level 5 Endless Level 13 Forever Level 54 Mr. Who's Den,Wooper,Lv. 20,Quagsire,,,105,12/10/12/10,"Blue (11), Brown (10)","[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 44, 12, 10, 12, 10, 0], [10, 85, 39, 28, 39, 28, 8000], [20, 113, 53, 39, 55, 40, 96000], [30, 118, 58, 42, 58, 44, 356000], [40, 123, 63, 45, 62, 47, 656000], [50, 128, 68, 49, 65, 50, 956000], [60, 133, 73, 52, 69, 53, 1256000], [70, 143, 74, 52, 79, 53, 1556000], [80, 153, 84, 52, 89, 53, 1856000], [90, 163, 94, 52, 99, 53, 2156000], [100, 173, 104, 52, 109, 53, 2456000]]",[-/-],Evolves From: Wooper at L20---,"Normal:   I'll be careful not to bonk my head while fighting.---50% HP:   Hmmm... Is my HP down by about half?---25% HP:   I'm out of it... I'm about to topple over...---Lvl Up:   Leveled up, yay! Will it help me avoid bonking my head?---"
195,id_196,#196,Espeon,Eifieエーフィ,psychic,,False,False,Sun Pokémon,26.5 kg,58.4 lbs,0.9 m,2'11,Synchronize,133 --> IQ(4) + Sun Ribbon --> 196,*,Transform Forest,-,Evolve Eevee,R-186,Fiore Temple,Psychic,None,Psychic,Rare,Secret Storage 20 Mr. Who's Den,Eevee,IQ(4) + Sun Ribbon,Espeon,,,78,10/10/10/10,Gold (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 35, 10, 10, 10, 10, 0], [10, 62, 28, 24, 28, 24, 10000], [20, 92, 43, 38, 43, 38, 80000], [30, 116, 58, 53, 58, 53, 180000], [40, 126, 73, 67, 73, 66, 390000], [50, 136, 85, 76, 88, 67, 690000], [60, 146, 95, 76, 103, 76, 990000], [70, 156, 97, 76, 115, 76, 1290000], [80, 166, 104, 76, 118, 76, 1590000], [90, 177, 107, 76, 125, 76, 1890000], [100, 197, 114, 76, 135, 76, 2190000]]",[-/-],Evolves From: Eevee at 4 Stars IQ using Sun Ribbon---,"Normal:   I sense the movements of foes from the flow of air!---50% HP:   Trouble... My HP's down by half.---25% HP:   It might be hopeless... I don't have any strength left...---Lvl Up:   My level went up. My senses grew sharper, too.---"
196,id_197,#197,Umbreon,Blackyブラッキー,dark,,False,False,Moonlight Pokémon,27.0 kg,59.5 lbs,1.0 m,3'03,Synchronize,133 --> IQ(4) + Lunar Ribbon --> 197,*,Transform Forest,-,Evolve Eevee,R-187,Fiore Temple,Dark,None,Dark,Rare,Secret Storage 20 Mr. Who's Den,Eevee,IQ(4) + Lunar Ribbon,Umbreon,,,81,10/10/10/10,Black (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 35, 10, 10, 10, 10, 0], [10, 62, 28, 24, 28, 24, 10000], [20, 92, 43, 38, 43, 38, 80000], [30, 116, 58, 53, 58, 53, 180000], [40, 126, 73, 67, 73, 66, 390000], [50, 136, 85, 76, 88, 67, 690000], [60, 146, 95, 76, 103, 76, 990000], [70, 156, 97, 76, 115, 76, 1290000], [80, 166, 104, 76, 118, 76, 1590000], [90, 177, 107, 76, 125, 76, 1890000], [100, 197, 114, 76, 135, 76, 2190000]]",[-/-],Evolves From: Eevee at 4 Stars IQ using Lunar Ribbon---,"Normal:   I can take foes down using poison!---50% HP:   This looks bad... My health is halfway gone.---25% HP:   I'm nearly done... My muscles are spent...---Lvl Up:   My level's up. My poison has intensified, too.---"
197,id_198,#198,Murkrow,Yamikarasuヤミカラス,dark,flying,False,False,Darkness Pokémon,2.1 kg,4.6 lbs,0.5 m,1'08,Insomnia,No Evolution,*,Flyaway Forest,7.2 %,"Great Canyon 5F-7F, Western Cave 1F-2F, Wish Cave 39F-42F",R-046,Lila Forest (tackle from trees),Dark,None,Dark,Normal,Phobos Jet Endless Level 47 Forever Level 13 Mr. Who's Den,No Evolution,,,,,40,23/10/23/10,"Black (10), Sky (10)","[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 35, 23, 10, 23, 10, 0], [10, 44, 30, 15, 30, 15, 2110], [20, 68, 40, 28, 39, 28, 27950], [30, 101, 51, 36, 49, 38, 135150], [40, 111, 60, 42, 59, 45, 335150], [50, 116, 65, 47, 64, 50, 635150], [60, 121, 70, 52, 69, 54, 935150], [70, 131, 71, 52, 78, 54, 1235150], [80, 141, 80, 52, 79, 54, 1535150], [90, 151, 81, 52, 89, 54, 1835150], [100, 161, 91, 52, 99, 54, 2135150]]",[L 1/L 1],Recruit at:   L14 in Great Canyon (Floors  5- 7)---L29 in Western Cave (Floors  1- 2)---L14 in Wish Cave (Floors 39-42)---,"Normal:   Don't blame me if you get lost in dungeons!---50% HP:   I have half my HP left, and that's about it.---25% HP:   I'm doomed... I don't know my way around...---Lvl Up:   There, I've leveled up. I hope nothing ominous happens...---"
198,id_199,#199,Slowking,Yadokingヤドキング,water,psychic,False,False,Royal Pokémon,79.5 kg,175.3 lbs,2.0 m,6'07,Oblivious & Own Tempo,079 --> Link Cable + King's Rock --> 199,*,Bountiful Sea,-,Evolve Slowpoke,R---,Slowking is not in Pokémon Ranger,-,-,-,Rare,Endless Level 66 Pair Trozei Forever Level 16 Mr. Who's Den,Slowpoke,Link Cable + King's Rock,Slowking,,,50,10/7/10/7,"Blue (10), Gold (10)","[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 40, 10, 7, 10, 7, 0], [10, 66, 20, 16, 19, 16, 15000], [20, 103, 40, 32, 29, 32, 120000], [30, 133, 54, 42, 44, 43, 320000], [40, 157, 59, 47, 61, 47, 530000], [50, 167, 64, 57, 78, 57, 830000], [60, 172, 70, 66, 94, 66, 1130000], [70, 182, 80, 66, 104, 66, 1430000], [80, 192, 90, 66, 114, 66, 1730000], [90, 202, 100, 66, 124, 66, 2030000], [100, 212, 110, 66, 134, 66, 2330000]]",[-/-],Evolves From: Slowpoke using King's Rock and Link Cable---,"Normal:   Empty your mind of anxiety, and solutions will come to you.---50% HP:   Please, be careful. My health has been reduced to half.---25% HP:   I am weary... The weight of my head forces me down...---Lvl Up:   Ah, yes, yes. My level appears to have risen.---"
199,id_200,#200,Misdreavus,Mumaムウマ,ghost,,False,False,Screech Pokémon,1.0 kg,2.2 lbs,0.7 m,2'04,Levitate,No Evolution,*,Darkness Ridge,8.8 %,"Murky Cave 13F-19F, Darknight Relic 1F-15F",R---,Misdreavus is not in Pokémon Ranger,-,-,-,Normal,Secret Storage 18 Endless Level 43 Forever Level 25 Mr. Who's Den,No Evolution,,,,,60,7/8/7/8,Purple (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 35, 7, 8, 7, 8, 0], [10, 68, 22, 17, 16, 17, 8250], [20, 108, 42, 34, 44, 34, 60650], [30, 120, 57, 48, 57, 48, 272850], [40, 130, 62, 51, 61, 51, 572850], [50, 140, 67, 55, 64, 54, 872850], [60, 145, 72, 58, 68, 57, 1172850], [70, 155, 73, 58, 77, 57, 1472850], [80, 165, 82, 58, 78, 57, 1772850], [90, 175, 83, 58, 88, 57, 2072850], [100, 185, 93, 58, 98, 57, 2372850]]",[L 1/L 1],Recruit at:   L25 in Murky Cave (Floors 13-19)---L25 in Darknight Relic (Floors  1-15)---,Normal:   Would you like me to pull on your hair?---50% HP:   Beware... My HP is reduced to half...---25% HP:   I'm failing... I haven't the energy to pull hair...---Lvl Up:   Fufufu... I seem to have leveled up.---
200,id_201,#201,Unown,Unknownアンノーン,psychic,,False,False,Symbol Pokémon,5.0 kg,11.0 lbs,0.5 m,1'08,Levitate,No Evolution,*,Aged Chamber AN/O? - (A - N)/(O - ?),"1.8% (A-Z), 0.1% (?-!)","Unown Relic 1F,7F (A,B,Z), Unown Relic 1F,5F-6F,8F,11F (C), Unown Relic 1F,8F (D), Unown Relic 2F,6F,9F,11F (E), Unown Relic 2F (F), Unown Relic 2F,5F,8F,11F (G), Unown Relic 2F,8F,10F (H), Unown Relic 3F,7F,9F,11F (I,K), Unown Relic 3F,5F,9F,10F (J), Unown Relic 3F,9F (L), Unown Relic 4F,8F,11F (M), Unown Relic 4F,10F (N), Unown Relic 1F,4F,10F,11F (O), Unown Relic 2F,4F,9F,10F (P), Unown Relic 5F,8F,10F,11F (Q), Unown Relic 1F,5F,9F (R), Unown Relic 2F,5F,8F,9F,11F (S), Unown Relic 3F,5F,10F (T), Unown Relic 1F,6F,8F (U), Unown Relic 3F,6F,10F (V), Unown Relic 6F (W), Unown Relic 2F,6F (X), Unown Relic 7F (Y), Unown Relic 2F-7F (!,?)",R---,Unown is not in Pokémon Ranger,-,-,-,Normal,"Unknown (A, B, C, D, E, F, H, I, J, K, L, M, O, P, Q, R, S, T, U, V, W, X, Z, !, ?) Phobosphere (G) Endless Level 48 (N) Forever Level 48 (N) Endless Level 83 (Y) Forever Level 83 (Y) Mr. Who's Den",No Evolution,,,,,40 (A to Z),8/8/8/8,Gold (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 30, 8, 8, 8, 8, 0], [10, 62, 27, 21, 27, 22, 24290], [20, 100, 50, 35, 50, 36, 135290], [30, 124, 60, 40, 60, 41, 413290], [40, 144, 70, 45, 70, 46, 713290], [50, 164, 80, 50, 80, 51, 1013290], [60, 183, 90, 54, 89, 56, 1313290], [70, 193, 91, 54, 98, 56, 1613290], [80, 203, 100, 54, 99, 56, 1913290], [90, 213, 101, 54, 109, 56, 2213290], [100, 223, 111, 54, 119, 56, 2513290]]",[L 1/L 1],"Unown (A), Unown (B), Unown (Z)---Recruit at:   L20 in Unown Relic (Floors  1,  7)---Unown (C)---Recruit at:   L20 in Unown Relic (Floors  1,  5- 6,  8, 11)---Unown (D)---Recruit at:   L20 in Unown Relic (Floors  1,  8)---Unown (E)---Recruit at:   L20 in Unown Relic (Floors  2,  6,  9, 11)---Unown (F)---Recruit at:   L20 in Unown Relic (Floor   2)---Unown (G)---Recruit at:   L20 in Unown Relic (Floors  2,  5,  8, 11)---Unown (H)---Recruit at:   L20 in Unown Relic (Floors  2,  8, 10)---Unown (I), Unown (K)---Recruit at:   L20 in Unown Relic (Floors  3,  7,  9, 11)---Unown (J)---Recruit at:   L20 in Unown Relic (Floors  3,  5,  9-10)---Unown (L)---Recruit at:   L20 in Unown Relic (Floors  3,  9)---Unown (M)---Recruit at:   L20 in Unown Relic (Floors  4,  8, 11)---Unown (N)---Recruit at:   L20 in Unown Relic (Floors  4, 10)---Unown (O)---Recruit at:   L20 in Unown Relic (Floors  1,  4, 10-11)---Unown (P)---Recruit at:   L20 in Unown Relic (Floors  2,  4,  9-10)---Unown (Q)---Recruit at:   L20 in Unown Relic (Floors  5,  8, 10-11)---Unown (R)---Recruit at:   L20 in Unown Relic (Floors  1,  5,  9)---Unown (S)---Recruit at:   L20 in Unown Relic (Floors  2,  5,  8- 9, 11)---Unown (T)---Recruit at:   L20 in Unown Relic (Floors  3,  5, 10)---Unown (U)---Recruit at:   L20 in Unown Relic (Floors  1,  6,  8)---Unown (V)---Recruit at:   L20 in Unown Relic (Floors  3,  6, 10)---Unown (W)---Recruit at:   L20 in Unown Relic (Floor   6)---Unown (X)---Recruit at:   L20 in Unown Relic (Floors  2,  6)---Unown (Y)---Recruit at:   L20 in Unown Relic (Floor   7)---Unown (!), Unown (?)---Recruit at:   L20 in Unown Relic (Floors  2- 7)---","Normal:   What am I, you ask?---50% HP:   My HP has plunged to half...---25% HP:   I cannot go on... I have little power left...---Lvl Up:   I have leveled up.---"
201,id_202,#202,Wobbuffet,Sonansソーナンス,psychic,,False,False,Patient Pokémon,28.5 kg,63.0 lbs,1.3 m,4'03,Shadow Tag,360 --> Lv. 15 --> 202,*,Echo Cave,-,Evolve Wynaut,R-170,Panulla Cave (requires Break x 2),Psychic,None,Psychic,Rare,Endless Level 12 Endless Level 16 Forever Level 61 Mr. Who's Den,Wynaut,Lv. 15,Wobbuffet,,,50,6/6/6/6,Gold (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 35, 6, 6, 6, 6, 0], [10, 48, 21, 15, 21, 15, 6760], [20, 67, 39, 25, 39, 25, 39860], [30, 100, 52, 40, 52, 40, 149860], [40, 105, 57, 43, 56, 43, 349860], [50, 110, 62, 47, 59, 46, 549860], [60, 115, 68, 50, 63, 49, 849860], [70, 125, 78, 50, 73, 49, 1149860], [80, 135, 88, 50, 83, 49, 1449860], [90, 145, 98, 50, 93, 49, 1749860], [100, 155, 108, 50, 103, 49, 2049860]]",[-/-],Evolves From: Wynaut at L15---,Normal:   I'm very shy. Please don't come up to me from behind.---50% HP:   I think I'm in trouble. My health is down by half.---25% HP:   I'm sorry... I can hardly wobble...---Lvl Up:   My level went up!---
202,id_203,#203,Girafarig,Kirinrikiキリンリキ,normal,psychic,False,False,Long Neck Pokémon,41.5 kg,91.0 lbs,1.5 m,4'11,Inner Focus & Early Bird,No Evolution,*,Sky Blue Plains,7.6 %,Solar Cave 1F-4F,R---,Girafarig is not in Pokémon Ranger,-,-,-,Normal,Huge Storage 5 Mr. Who's Den,No Evolution,,,,,70,15/15/20/15,"White (10), Gold (10)","[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 46, 15, 15, 20, 15, 0], [10, 68, 31, 23, 38, 23, 20000], [20, 88, 46, 33, 49, 33, 100000], [30, 108, 59, 43, 59, 43, 202900], [40, 128, 69, 53, 69, 53, 438900], [50, 148, 79, 63, 79, 63, 738900], [60, 167, 89, 71, 88, 73, 1038900], [70, 177, 90, 71, 97, 73, 1338900], [80, 187, 99, 71, 98, 73, 1638900], [90, 197, 100, 71, 108, 73, 1938900], [100, 207, 110, 71, 118, 73, 2238900]]",[L 1/L 1],Recruit at:   L26 in Solar Cave (Floors  1- 4)---,"Normal:   Don't get too close to my tail--it bites!---50% HP:   Oh, no. Look at my HP--it's halfway down.---25% HP:   I'm bushed... I'm drained of power...---Lvl Up:   I went up a level! I'll have to work that much harder!---"
203,id_204,#204,Pineco,Kunugidamaクヌギダマ,bug,,False,False,Bagworm Pokémon,7.2 kg,15.9 lbs,0.6 m,2'00,Sturdy,204 --> Lv. 31 --> 205,*,Secretive Forest,9.4 %,"Mt. Freeze 1F-5F, Wish Cave 61F-64F, Joyous Tower 61F-64F",R---,Pineco is not in Pokémon Ranger,-,-,-,Normal,Endless Level 37 Endless Level 58 Forever Level 19 Mr. Who's Den,Pineco,Lv. 31,Forretress,,,42,22/15/22/15,Green (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 51, 22, 15, 22, 15, 0], [10, 60, 29, 20, 29, 20, 18000], [20, 75, 39, 25, 39, 25, 48000], [30, 88, 49, 29, 49, 29, 116000], [40, 98, 58, 35, 59, 36, 376000], [50, 103, 64, 41, 64, 41, 676000], [60, 108, 73, 50, 69, 45, 976000], [70, 118, 74, 50, 78, 45, 1276000], [80, 128, 83, 50, 79, 45, 1576000], [90, 138, 84, 50, 89, 45, 2176000], [100, 148, 94, 50, 99, 45, 2776000]]",[L 1/L 1],Recruit at:   L18 in Mt. Freeze (Floors  1- 5)---L18 in Wish Cave (Floors 61-64)---L18 in Joyous Tower (Floors 61-64)---,"Normal:   I just hang around, and the bugs... They just flock to me.---50% HP:   My HP's sliding down to around half now.---25% HP:   I'm barely hanging on... My body feels too heavy to move...---Lvl Up:   There, got my level.---"
204,id_205,#205,Forretress,Foretosフォレトス,bug,steel,False,False,Bagworm Pokémon,125.8 kg,277.3 lbs,1.2 m,3'11,Sturdy,204 --> Lv. 31 --> 205,*,Secretive Forest,-,Evolve Pineco,R---,Forretress is not in Pokémon Ranger,-,-,-,Rare,Endless Level 59 Endless Level 69 Forever Level 9 Mr. Who's Den,Pineco,Lv. 31,Forretress,,,75,22/17/22/17,"Green (9), Silver (10)","[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 60, 22, 17, 22, 17, 0], [10, 69, 29, 22, 29, 22, 18000], [20, 84, 39, 27, 39, 27, 48000], [30, 97, 49, 31, 49, 31, 116000], [40, 107, 58, 37, 59, 38, 376000], [50, 112, 64, 43, 64, 43, 676000], [60, 117, 73, 52, 69, 47, 976000], [70, 127, 74, 52, 78, 47, 1276000], [80, 137, 83, 52, 79, 47, 1576000], [90, 147, 84, 52, 89, 47, 1876000], [100, 157, 94, 52, 99, 47, 2176000]]",[-/-],Evolves From: Pineco at L31---,"Normal:   What goes on inside my shell is a secret!---50% HP:   Now, this isn't pretty. I'm seeing my health down halfway.---25% HP:   I'm about done... Haven't got any power left to give...---Lvl Up:   Say, now, I leveled up! My shell's grown thicker, too!---"
205,id_206,#206,Dunsparce,Nokocchiノコッチ,normal,,False,False,Land Snake Pokémon,14.0 kg,15.9 lbs,1.5 m,2'00,Serene Grace & Run Away,No Evolution,*,Echo Cave,7.6 %,"Great Canyon 1F-3F, Wish Cave 43F-44F, Joyous Tower 43F-44F",R---,Dunsparce is not in Pokémon Ranger,-,-,-,Normal,Secret Storage 10 Endless Level 11 Pair Trozei Mr. Who's Den,No Evolution,,,,,22,19/10/19/10,White (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 43, 19, 10, 19, 10, 0], [10, 52, 26, 15, 26, 15, 7800], [20, 62, 36, 20, 36, 20, 26000], [30, 72, 46, 24, 46, 24, 141000], [40, 82, 55, 30, 56, 31, 441000], [50, 87, 60, 35, 61, 36, 741000], [60, 92, 65, 40, 66, 40, 1041000], [70, 102, 66, 40, 75, 40, 1341000], [80, 112, 75, 40, 76, 40, 1641000], [90, 122, 76, 40, 86, 40, 1941000], [100, 132, 86, 40, 96, 40, 2241000]]",[L 1/L 1],Recruit at:   L13 in Great Canyon (Floors  1- 3)---L13 in Wish Cave (Floors 43-44)---L13 in Joyous Tower (Floors 43-44)---,"Normal:   Please, don't look at me like that. It makes me very---self-conscious.---50% HP:   Oh, please don't say so. Half my HP is already gone?---25% HP:   I give up... I don't have the energy to even flee...---Lvl Up:   Leveled up! Oh, but please don't look... It isn't very nice.---"
